Character,Line,Season,Episode
THIRTEEN,leaf drycleaning chemical result minute,06,11
CHASE,foreman already started inhaled albuterol chance case,06,11
TAUB,tell,06,11
THIRTEEN,tell change fact cuddy let walk itll let know stupid prank,06,11
CHASE,sigh tell cuddy confess beg take back,06,11
TAUB,begging worked would raise screwed,06,11
FOREMAN,albuterol helping patient started coughing blood,06,11
TAUB,adding ipratropium might,06,11
THIRTEEN,bother assumed place using perchloroethylene turn petroleum solvent,06,11
CHASE,drug dealer running green drycleaner,06,11
TAUB,hate push past irony patient bleeding lung weve got nothing,06,11
CHASE,vq scan last night showed pulmonary aneurysm explains coughing blood embolization stop bleeding started morning three aneurysm,06,11
FOREMAN,look like mycotic aneurysm indicates fungal infection,06,11
TAUB,thatd consistent symptom,06,11
THIRTEEN,see fungus location none sample,06,11
HOUSE,look like somebody missed something embarrassing somebody,06,11
THIRTEEN,steroid gave would suppressed immune system fungus aneurysm,06,11
HOUSE,somebody got good point,06,11
TAUB,one bleed four le hour seems like uptick,06,11
FOREMAN,need start antifungal med drowns blood,06,11
HOUSE,staring scan,06,11
EDDIE,long till start working,06,11
FOREMAN,give hour ill back check,06,11
EDDIE,go take easy,06,11
MICKEY,taken imbecile found nothing could got brain blown,06,11
EDDIE,something sit watch look eddie sigh friend,06,11
MICKEY,thanks,06,11
EDDIE,slight laugh ah get going got big man philly coming tonight mickey cough weakly want stay stay jimmy know everything know,06,11
MICKEY,six month put gotta,06,11
EDDIE,nod swing tomorrow,06,11
MICKEY,hey eddie,06,11
EDDIE,yeah,06,11
MICKEY,sorry know go,06,11
THIRTEEN,fault,06,11
TAUB,screwing foreman trying make think made le obviously thing got control,06,11
CUDDY,someone something stupid insensitive always figure house good know catching,06,11
CHASE,look job trying get raise even gave little money know stay,06,11
CUDDY,giving foreman raise three decided amuse,06,11
THIRTEEN,know thats want take paycheck,06,11
CUDDY,two okay,06,11
TAUB,option,06,11
CHASE,okay foreman good team leader deserves,06,11
CUDDY,okay know idea talking seen foreman three day,06,11
FOREMAN,phrase daddy come mind,06,11
NORA,sticking head want grab coffee,06,11
HOUSE,kind bad time,06,11
NORA,sorry uh told drop could make,06,11
HOUSE,right mumble something gesture seat whole thing wilson fault closeted gay smile disbelieving real stop smiling wilson thought cute yanking chain maybe thats best phrasing,06,11
NORA,spending time screw,06,11
HOUSE,god spending time want touch boob put hand chest enough listen evita twice really hate evita thats much like boob put hand stand go wait whoa whoa whoa wait wait get come wilson really good guy really like,06,11
NORA,really sweet stick friend like look face still trying sleep know maybe call would serve right,06,11
HOUSE,wilson jerk,06,11
NORA,least tried right thing,06,11
HOUSE,divorced three time slept dying patient sure look like boy scout,06,11
HOUSE,aneurysm look mycotic theyre theyre inflammatory fungal infection hypertension real symptom unwittingly treating beta blocker stopped taking blood pressure went hughesstovin,06,11
MICKEY,okay treat,06,11
CHASE,long pause hughesstovin autoimmune disease advanced much aneurysm keep multiplying eventually one rupture,06,11
MICKEY,sure,06,11
HOUSE,die next day,06,11
THIRTEEN,even told u everything wanted know made difference right thing,06,11
MICKEY,think call wife,06,11
WILSON,sorry patient,06,11
HOUSE,died hero mind guess better nothing,06,11
WILSON,ran nora elevator longer think gay think mendacious dirt bag,06,11
HOUSE,mendacious dirt bag come much naturally least get rid gesture chorus line poster,06,11
WILSON,kind like house stare unlike sofa,06,11
HOUSE,buck pull lever side reclines,06,11
WILSON,"take deep breath sings
one
singular sensation
every little step take",06,11
HOUSE,punch face,06,11
WILSON,stop get rid sofa,06,11
HOUSE,glare chance,06,11
WILSON,"vocalizing orchestration
buh duh duh duh duh duh
one
thrilling combination
every move make",06,11
NORRIS,supposed walk meeting presentation hell screw,06,12
VALERIE,,06,12
RUSS,lying,06,12
VALERIE,agreed,06,12
RUSS,team financials,06,12
VALERIE,rus swamped modeling thats agreed would slide,06,12
NORRIS,one screwed please try figure cause client dump need know fire,06,12
VALERIE,look confirmed email hold,06,12
VALERIE,holding phone front bos,06,12
NORRIS,reading email valeries phone tell rus,06,12
RUSS,never got,06,12
VALERIE,rus okay,06,12
NORRIS,drunk,06,12
RUSS,drunk vomit onto tarmac,06,12
ALL,oh ah,06,12
RUSS,drunk,06,12
VALERIE,idea drinking,06,12
NORRIS,,06,12
VALERIE,give five minute go business center print graph directly spreadsheet,06,12
NORRIS,run bring paper towel,06,12
VALERIE,ah ow ah,06,12
NORRIS,,06,12
VALERIE,ah ah oh hurt,06,12
NORRIS,tell drinking,06,12
VALERIE,ah ear oh god oh ohhhhh,06,12
FOREMAN,year old female intense intermittent ear pain saw six doctor,06,12
HOUSE,tell stop lurking front row want hit musician thats four bus next,06,12
TAUB,ask wilson office chance get straight answer,06,12
HOUSE,try try,06,12
TAUB,yearold boy joint pain excess hair growth,06,12
HOUSE,tell mstrbt time daily meal next,06,12
FOREMAN,mention yearold female really hot husband really,06,12
HOUSE,wild guess rich,06,12
FOREMAN,unless social worker begun pulling big money recently,06,12
HOUSE,holding hand gimme,06,12
THIRTEEN,taking case hot,06,12
HOUSE,would accident genetics hot husband ugly fascinating window mystery human psychology also really hot,06,12
THIRTEEN,know love husband,06,12
HOUSE,reading file love something,06,12
CHASE,vitamin deficiency changed diet month ago,06,12
FOREMAN,healthier diet raw food lot nut,06,12
HOUSE,ear heart protein cheese raise cholesterol already elevated gave arterial blockage,06,12
CHASE,cardiac arrhythmia presenting ear pain rare cool,06,12
HOUSE,beauty beast hand file back chase want go see house phone ring,06,12
VALERIE,let see dr taub foreman chase hadley,06,12
TAUB,four four,06,12
VALERIE,wow believe get doctor goodlooking one,06,12
THIRTEEN,yeah almost like need,06,12
CHASE,case presented interesting diagnostic challenge,06,12
VALERIE,oh,06,12
WILSON,sighing sleep office bedroom matter,06,12
HOUSE,rolling got avoid natural habitat idiot went med school keep leaving message want drop lunch,06,12
WILSON,tell,06,12
HOUSE,complicated,06,12
WILSON,complicated tell someone like screw thats practically hobby,06,12
HOUSE,month ago wa sort part therapy shrink told write letter apology someone hurt,06,12
WILSON,taking coat putting labcoat hurt,06,12
HOUSE,seminar flatworm genetics switched final paper,06,12
WILSON,plagiarized sound like,06,12
HOUSE,testing theory thought professor biased assumed get high grade paper id get low grade interestingly wrong got,06,12
WILSON,mental hospital delving subconscious choose apologize,06,12
HOUSE,yep lorenzo wibberly,06,12
WILSON,people world hurt,06,12
HOUSE,everyone name thats easy find white page,06,12
WILSON,um cuddy,06,12
HOUSE,yeah yet picked funny,06,12
WILSON,grabbing patient file heading door yes hilarious great see success therapy wa leaf closing door behind,06,12
HOUSE,loudly said wed never go sleep angry,06,12
TAUB,find arrhythmia artery theyre clean,06,12
BILL,pain come back,06,12
THIRTEEN,start cardiac med help still need figure whats causing arrhytxmia,06,12
RUSS,sitting chair corner valeries room hey valerie,06,12
BILL,holding hand rus nice stop,06,12
RUSS,ignoring bill got lot free time,06,12
VALERIE,blame drunk front norris,06,12
RUSS,drunk like someone poisoned something,06,12
THIRTEEN,maybe come back later,06,12
RUSS,rising okay wanna say goodbye,06,12
VALERIE,okay rus thank coming,06,12
VALERIE,hey,06,12
BILL,hey hey hey hey hey,06,12
RUSS,bill poor son bitch love loved,06,12
THIRTEEN,okay need leave right,06,12
BILL,confused pretending affair wife,06,12
RUSS,yeah pretending got nothing worry look valerie,06,12
VALERIE,tell six month ago rus,06,12
RUSS,breakdown paranoid tendency say turn right paranoid,06,12
VALERIE,need help,06,12
TAUB,coming back room two security officer get,06,12
RUSS,okay okay,06,12
VALERIE,oh god,06,12
BILL,kneeling wife honey okay,06,12
VALERIE,sniffling yeah okay,06,12
TAUB,keep eye getting back hospital,06,12
VALERIE,bill making know right,06,12
BILL,yeah course,06,12
CHASE,,06,12
HOUSE,undisclosed location,06,12
TAUB,hiding,06,12
HOUSE,looking two framed photo coffee table wilson lunch date wilson doubt right trying sic great game chess relationship wilson see one move ahead sits pick photo see dozen never mate response team house clarifies thats chess term,06,12
FOREMAN,thats great coworker confronted patient altered mental status basically accused poisoning think projecting,06,12
HOUSE,poisoning,06,12
CHASE,could get hand cause supraventricular tachycardia,06,12
HOUSE,riffling cuddy desk drawer dry skin thin eyebrow sharing amazed look please louder,06,12
TAUB,might know,06,12
HOUSE,hypothyroidism dumped med coffee would make heart go boom taking one photo frame bad way,06,12
FOREMAN,treat beta blocker,06,12
THIRTEEN,sorry totally disagree,06,12
CHASE,,06,12
THIRTEEN,everything assuming lying telling truth,06,12
FOREMAN,successful happily married consultant crazy drunk weirdo tossed hospital,06,12
HOUSE,taking photo frame hot,06,12
THIRTEEN,maybe picked vulnerable something feel,06,12
FOREMAN,evidence would,06,12
THIRTEEN,tell u coworker puked shoe right collapsed,06,12
FOREMAN,medically irrelevant drunk sick,06,12
THIRTEEN,think suspicious even mention husband,06,12
HOUSE,yeah foreman break thirteen oh wait nonsubtextual thing saying,06,12
THIRTEEN,case imaginary issue think foreman,06,12
HOUSE,great start beta blocker,06,12
FOREMAN,thirteen,06,12
THIRTEEN,think talking,06,12
FOREMAN,,06,12
THIRTEEN,one think wrong,06,12
FOREMAN,maybe thats asking thirteen leaf room,06,12
WIBBERLY,greg lorenzo wibberly dr wilson said ya,06,12
HOUSE,check mate,06,12
WIBBERLY,look sorry awkward whatever thought nice write letter wanted tell feel bad,06,12
HOUSE,looking uncomfortable thanks working day got practice hospital,06,12
WIBBERLY,thought knew danis organic supermarket chain,06,12
HOUSE,house doctor,06,12
WIBBERLY,actually never got licensed graduate med school planned going back father got sick take care bad luck,06,12
HOUSE,graduate,06,12
WIBBERLY,one credit short sort already academic probation,06,12
HOUSE,almost afraid ask credit,06,12
WIBBERLY,got uh failed paper switched thought knew,06,12
HOUSE,hopefully guessing ceo supermarket chain,06,12
WIBBERLY,bag grocery life work weird sometimes,06,12
VALERIE,gonna santa barbara parent found beautiful hotel montauk,06,12
FOREMAN,entering control room testing brain tumor,06,12
THIRTEEN,thats told chastise look monitor look whats lighting,06,12
FOREMAN,lateral frontal cortex broca area,06,12
THIRTEEN,told customary talk mri relax spent last minute asking everything life love hate feel emotion,06,12
FOREMAN,looking monitor nothing paralimbic system amygdala,06,12
THIRTEEN,using language part brain bypassing emotional understand love pain empathy feel psychopath,06,12
THIRTEEN,want meet badly,06,12
HOUSE,psychopath always fascinate think cultural literacy strong family value jew,06,12
FOREMAN,gonna able get honest read unless figure way get husband,06,12
HOUSE,hmm got idea bill get thanks bill leaf house look foreman thanks,06,12
HOUSE,valerie hi dr house long psychopath,06,12
VALERIE,glancing thirteen kidding,06,12
THIRTEEN,,06,12
VALERIE,saying like ted bundy something,06,12
HOUSE,psychopathy get bad rap necessarily mean violent completely without conscience lack normal emotion manipulate everyone around promiscuous lie pathologically ringing bell,06,12
VALERIE,thirteen asking weird question,06,12
HOUSE,yeah though darwin thank got creep around oddly actual medical phenomenon around psychopath probably evolved response predator,06,12
VALERIE,sorry really freaking idea,06,12
HOUSE,relax duty confidentiality undiagnosed heart problem could kll moment believe mental abnormality related physical one want keep predating,06,12
VALERIE,bluntly want know,06,12
THIRTEEN,coworkers story true poisoned,06,12
VALERIE,gave little valium emetic,06,12
HOUSE,sure understand word mean,06,12
VALERIE,ive,06,12
THIRTEEN,helping assume cool whole seducing firing part,06,12
VALERIE,rus knew getting got sx every thursday night got take credit best idea,06,12
FOREMAN,getting marriage,06,12
VALERIE,thing get job bill trust fund prenup parent made sign,06,12
HOUSE,told rich weird,06,12
VALERIE,different anybody else everyone ive ever known family classmate people work theyre difference could admit,06,12
THIRTEEN,kind reminds someone know,06,12
HOUSE,tell coworkers insult people right face long way,06,12
VALERIE,gonna cure heart problem,06,12
HOUSE,psychopathy plus cardiac arrhythmia go,06,12
THIRTEEN,thought bluffing get information really think theyre connected,06,12
HOUSE,two rare condition one patient fair assumption,06,12
THIRTEEN,psychopathy generally genetic nothing something hit year birth gonna connected,06,12
HOUSE,disease gonna lie dormant long heart warp brain,06,12
THIRTEEN,maybe handful disease,06,12
HOUSE,itll super awesome find stop front elevator push button,06,12
FOREMAN,tertiary syphilis cause pseudopsychopathic syndrome cardiomyopathy,06,12
HOUSE,fit best start penicillin rule wilson hashimotos handful hard,06,12
FOREMAN,gotta something thirteen flouted authority,06,12
HOUSE,yes got right got wrong,06,12
FOREMAN,aggravates problem shell next time work gotta punish,06,12
HOUSE,bos vague never usefully defined way punish,06,12
FOREMAN,also ex know make little complicated,06,12
HOUSE,fact also fired take little complicated little moronic,06,12
FOREMAN,way could,06,12
HOUSE,love love career almost floor summarize problem mine get elevator,06,12
